date,crime_level_sum,crime_count,weather_crime_count,violent_count,COP_count,gun_crime_count,dayofweek,day,month,year
2006-08-22,723,387,79,34.0,55.0,1.0,tuesday,22,8,2006
2006-08-23,816,431,87,40.0,80.0,5.0,wednesday,23,8,2006
2006-08-24,721,382,69,34.0,56.0,5.0,thursday,24,8,2006
2006-08-25,751,396,89,41.0,67.0,2.0,friday,25,8,2006
2006-08-26,729,374,94,36.0,61.0,1.0,saturday,26,8,2006
2006-08-27,611,316,69,38.0,53.0,2.0,sunday,27,8,2006
2006-08-28,662,352,64,33.0,65.0,3.0,monday,28,8,2006
2006-08-29,655,351,71,39.0,59.0,2.0,tuesday,29,8,2006
2006-08-30,763,425,71,35.0,63.0,1.0,wednesday,30,8,2006
2006-08-31,658,348,61,32.0,56.0,2.0,thursday,31,8,2006
2006-09-01,798,434,72,39.0,64.0,4.0,friday,1,9,2006
2006-09-02,735,378,87,47.0,80.0,3.0,saturday,2,9,2006
2006-09-03,592,305,76,38.0,60.0,5.0,sunday,3,9,2006
2006-09-04,705,375,79,38.0,61.0,4.0,monday,4,9,2006
2006-09-05,657,344,69,40.0,51.0,0.0,tuesday,5,9,2006
2006-09-06,674,355,78,37.0,49.0,0.0,wednesday,6,9,2006
2006-09-07,659,352,60,26.0,49.0,2.0,thursday,7,9,2006
2006-09-08,749,394,92,47.0,78.0,7.0,friday,8,9,2006
2006-09-09,744,388,103,41.0,59.0,2.0,saturday,9,9,2006
2006-09-10,714,367,87,45.0,64.0,5.0,sunday,10,9,2006
2006-09-11,750,394,85,46.0,69.0,2.0,monday,11,9,2006
2006-09-12,729,397,79,42.0,69.0,4.0,tuesday,12,9,2006
2006-09-13,797,413,86,50.0,67.0,6.0,wednesday,13,9,2006
2006-09-14,746,399,82,39.0,63.0,6.0,thursday,14,9,2006
2006-09-15,680,386,56,23.0,46.0,0.0,friday,15,9,2006
2006-09-16,764,384,120,47.0,68.0,3.0,saturday,16,9,2006
2006-09-17,717,351,107,53.0,74.0,3.0,sunday,17,9,2006
2006-09-18,629,321,85,39.0,63.0,6.0,monday,18,9,2006
2006-09-19,736,391,91,39.0,65.0,4.0,tuesday,19,9,2006
2006-09-20,756,396,78,39.0,66.0,1.0,wednesday,20,9,2006
2006-09-21,765,409,80,40.0,66.0,5.0,thursday,21,9,2006
2006-09-22,755,412,74,34.0,66.0,4.0,friday,22,9,2006
2006-09-23,716,368,92,44.0,61.0,1.0,saturday,23,9,2006
2006-09-24,644,319,79,42.0,62.0,4.0,sunday,24,9,2006
2006-09-25,592,312,68,28.0,44.0,2.0,monday,25,9,2006
2006-09-26,664,342,86,43.0,61.0,4.0,tuesday,26,9,2006
2006-09-27,639,340,67,36.0,56.0,1.0,wednesday,27,9,2006
2006-09-28,678,347,79,45.0,66.0,2.0,thursday,28,9,2006
2006-09-29,812,418,95,48.0,73.0,1.0,friday,29,9,2006
2006-09-30,652,337,73,37.0,57.0,5.0,saturday,30,9,2006
2006-10-01,804,390,108,65.0,80.0,2.0,sunday,1,10,2006
2006-10-02,843,443,99,53.0,82.0,3.0,monday,2,10,2006
2006-10-03,728,374,83,45.0,58.0,3.0,tuesday,3,10,2006
2006-10-04,604,327,60,27.0,39.0,1.0,wednesday,4,10,2006
2006-10-05,664,349,77,38.0,58.0,0.0,thursday,5,10,2006
2006-10-06,883,480,80,42.0,74.0,1.0,friday,6,10,2006
2006-10-07,687,362,69,36.0,49.0,2.0,saturday,7,10,2006
2006-10-08,634,312,88,47.0,65.0,4.0,sunday,8,10,2006
2006-10-09,604,316,78,36.0,55.0,3.0,monday,9,10,2006
2006-10-10,703,377,68,39.0,47.0,1.0,tuesday,10,10,2006
2006-10-11,721,383,80,37.0,55.0,4.0,wednesday,11,10,2006
2006-10-12,725,394,74,31.0,53.0,5.0,thursday,12,10,2006
2006-10-13,741,383,82,42.0,62.0,5.0,friday,13,10,2006
2006-10-14,678,352,73,43.0,57.0,4.0,saturday,14,10,2006
2006-10-15,652,337,80,38.0,53.0,1.0,sunday,15,10,2006
2006-10-16,770,403,69,41.0,55.0,0.0,monday,16,10,2006
2006-10-17,694,379,67,28.0,53.0,4.0,tuesday,17,10,2006
2006-10-18,673,358,72,36.0,60.0,4.0,wednesday,18,10,2006
2006-10-19,664,343,71,36.0,47.0,1.0,thursday,19,10,2006
2006-10-20,788,409,92,48.0,81.0,7.0,friday,20,10,2006
2006-10-21,643,339,74,40.0,63.0,5.0,saturday,21,10,2006
2006-10-22,599,320,69,29.0,40.0,2.0,sunday,22,10,2006
2006-10-23,618,325,73,40.0,53.0,0.0,monday,23,10,2006
2006-10-24,702,384,62,35.0,48.0,1.0,tuesday,24,10,2006
2006-10-25,730,409,54,29.0,55.0,6.0,wednesday,25,10,2006
2006-10-26,626,345,67,27.0,49.0,6.0,thursday,26,10,2006
2006-10-27,703,378,89,35.0,55.0,4.0,friday,27,10,2006
2006-10-28,722,375,96,41.0,73.0,5.0,saturday,28,10,2006
2006-10-29,588,304,76,33.0,52.0,5.0,sunday,29,10,2006
2006-10-30,779,417,81,42.0,65.0,2.0,monday,30,10,2006
2006-10-31,776,423,88,47.0,74.0,7.0,tuesday,31,10,2006
2006-11-01,817,413,104,60.0,77.0,3.0,wednesday,1,11,2006
2006-11-02,535,281,64,35.0,54.0,5.0,thursday,2,11,2006
2006-11-03,641,339,69,38.0,55.0,1.0,friday,3,11,2006
2006-11-04,749,385,93,46.0,72.0,8.0,saturday,4,11,2006
2006-11-05,661,337,89,49.0,61.0,4.0,sunday,5,11,2006
2006-11-06,737,391,87,46.0,74.0,4.0,monday,6,11,2006
2006-11-07,646,360,63,28.0,41.0,2.0,tuesday,7,11,2006
2006-11-08,790,429,74,36.0,55.0,6.0,wednesday,8,11,2006
2006-11-09,659,357,50,27.0,59.0,2.0,thursday,9,11,2006
2006-11-10,691,372,75,30.0,63.0,6.0,friday,10,11,2006
2006-11-11,638,348,65,26.0,42.0,2.0,saturday,11,11,2006
2006-11-12,522,278,55,29.0,45.0,2.0,sunday,12,11,2006
2006-11-13,692,378,49,30.0,55.0,2.0,monday,13,11,2006
2006-11-14,629,334,67,33.0,57.0,3.0,tuesday,14,11,2006
2006-11-15,629,350,63,24.0,45.0,2.0,wednesday,15,11,2006
2006-11-16,675,364,65,29.0,51.0,3.0,thursday,16,11,2006
2006-11-17,780,416,70,35.0,54.0,2.0,friday,17,11,2006
2006-11-18,713,372,86,39.0,65.0,7.0,saturday,18,11,2006
2006-11-19,651,335,84,41.0,70.0,3.0,sunday,19,11,2006
2006-11-20,675,365,67,27.0,53.0,4.0,monday,20,11,2006
2006-11-21,652,355,68,32.0,59.0,2.0,tuesday,21,11,2006
2006-11-22,645,363,51,24.0,52.0,4.0,wednesday,22,11,2006
2006-11-23,453,246,52,25.0,34.0,1.0,thursday,23,11,2006
2006-11-24,600,324,72,26.0,47.0,5.0,friday,24,11,2006
2006-11-25,617,327,72,33.0,47.0,1.0,saturday,25,11,2006
2006-11-26,537,294,53,25.0,45.0,3.0,sunday,26,11,2006
2006-11-27,649,338,65,33.0,67.0,6.0,monday,27,11,2006
2006-11-28,633,352,60,22.0,53.0,4.0,tuesday,28,11,2006
2006-11-29,663,361,65,35.0,54.0,4.0,wednesday,29,11,2006
2006-11-30,637,356,49,21.0,43.0,2.0,thursday,30,11,2006
2006-12-01,792,436,81,39.0,64.0,1.0,friday,1,12,2006
2006-12-02,629,331,70,32.0,51.0,2.0,saturday,2,12,2006
2006-12-03,760,374,108,60.0,79.0,4.0,sunday,3,12,2006
2006-12-04,577,320,59,23.0,56.0,8.0,monday,4,12,2006
2006-12-05,733,399,64,37.0,53.0,0.0,tuesday,5,12,2006
2006-12-06,657,366,58,25.0,43.0,2.0,wednesday,6,12,2006
2006-12-07,667,359,64,33.0,58.0,3.0,thursday,7,12,2006
2006-12-08,638,350,56,22.0,42.0,5.0,friday,8,12,2006
2006-12-09,685,343,87,42.0,62.0,10.0,saturday,9,12,2006
2006-12-10,560,299,66,27.0,50.0,2.0,sunday,10,12,2006
2006-12-11,601,323,67,29.0,49.0,3.0,monday,11,12,2006
2006-12-12,584,320,47,20.0,32.0,2.0,tuesday,12,12,2006
2006-12-13,706,370,78,42.0,57.0,5.0,wednesday,13,12,2006
2006-12-14,615,336,64,27.0,47.0,2.0,thursday,14,12,2006
2006-12-15,747,413,68,29.0,51.0,3.0,friday,15,12,2006
2006-12-16,639,340,67,35.0,52.0,2.0,saturday,16,12,2006
2006-12-17,622,307,78,43.0,53.0,3.0,sunday,17,12,2006
2006-12-18,632,339,65,29.0,37.0,5.0,monday,18,12,2006
2006-12-19,627,355,43,15.0,37.0,3.0,tuesday,19,12,2006
2006-12-20,687,370,63,27.0,51.0,1.0,wednesday,20,12,2006
2006-12-21,582,324,49,20.0,41.0,0.0,thursday,21,12,2006
2006-12-22,544,292,56,27.0,43.0,7.0,friday,22,12,2006
2006-12-23,635,331,73,39.0,63.0,6.0,saturday,23,12,2006
2006-12-24,565,287,66,36.0,54.0,3.0,sunday,24,12,2006
2006-12-25,440,224,56,30.0,44.0,3.0,monday,25,12,2006
2006-12-26,572,305,48,26.0,48.0,2.0,tuesday,26,12,2006
2006-12-27,529,295,50,22.0,41.0,3.0,wednesday,27,12,2006
2006-12-28,550,284,58,26.0,38.0,2.0,thursday,28,12,2006
2006-12-29,586,307,64,32.0,44.0,3.0,friday,29,12,2006
2006-12-30,641,337,73,41.0,57.0,3.0,saturday,30,12,2006
2006-12-31,658,359,80,29.0,43.0,3.0,sunday,31,12,2006
2007-01-01,848,427,124,69.0,84.0,4.0,monday,1,1,2007
2007-01-02,641,348,62,32.0,58.0,1.0,tuesday,2,1,2007
2007-01-03,601,329,60,30.0,41.0,0.0,wednesday,3,1,2007
2007-01-04,652,349,56,28.0,42.0,4.0,thursday,4,1,2007
2007-01-05,691,380,69,33.0,47.0,2.0,friday,5,1,2007
2007-01-06,750,378,98,47.0,67.0,6.0,saturday,6,1,2007
2007-01-07,702,387,88,31.0,63.0,5.0,sunday,7,1,2007
2007-01-08,613,330,62,36.0,57.0,3.0,monday,8,1,2007
2007-01-09,747,407,71,34.0,63.0,8.0,tuesday,9,1,2007
2007-01-10,763,422,68,37.0,63.0,3.0,wednesday,10,1,2007
2007-01-11,659,346,76,39.0,52.0,3.0,thursday,11,1,2007
2007-01-12,716,399,56,26.0,57.0,4.0,friday,12,1,2007
2007-01-13,694,364,84,39.0,66.0,5.0,saturday,13,1,2007
2007-01-14,586,298,81,39.0,61.0,3.0,sunday,14,1,2007
2007-01-15,715,381,86,46.0,53.0,2.0,monday,15,1,2007
2007-01-16,644,359,63,30.0,44.0,2.0,tuesday,16,1,2007
2007-01-17,731,406,72,34.0,52.0,2.0,wednesday,17,1,2007
2007-01-18,694,381,67,38.0,57.0,1.0,thursday,18,1,2007
2007-01-19,758,395,93,45.0,59.0,0.0,friday,19,1,2007
2007-01-20,584,305,68,33.0,51.0,4.0,saturday,20,1,2007
2007-01-21,628,336,79,31.0,50.0,1.0,sunday,21,1,2007
2007-01-22,725,363,93,56.0,65.0,3.0,monday,22,1,2007
2007-01-23,714,368,97,51.0,61.0,5.0,tuesday,23,1,2007
2007-01-24,579,308,61,31.0,51.0,3.0,wednesday,24,1,2007
2007-01-25,652,349,66,35.0,57.0,2.0,thursday,25,1,2007
2007-01-26,637,351,67,35.0,51.0,5.0,friday,26,1,2007
2007-01-27,633,338,79,33.0,53.0,3.0,saturday,27,1,2007
2007-01-28,649,335,87,38.0,55.0,0.0,sunday,28,1,2007
2007-01-29,661,370,70,30.0,52.0,5.0,monday,29,1,2007
2007-01-30,707,369,78,47.0,66.0,1.0,tuesday,30,1,2007
2007-01-31,703,394,56,32.0,54.0,2.0,wednesday,31,1,2007
2007-02-01,786,431,79,45.0,72.0,6.0,thursday,1,2,2007
2007-02-02,696,381,70,28.0,45.0,5.0,friday,2,2,2007
2007-02-03,695,389,71,31.0,64.0,6.0,saturday,3,2,2007
2007-02-04,676,337,91,51.0,71.0,5.0,sunday,4,2,2007
2007-02-05,682,378,55,20.0,38.0,2.0,monday,5,2,2007
2007-02-06,720,399,68,36.0,66.0,3.0,tuesday,6,2,2007
2007-02-07,780,416,85,50.0,77.0,4.0,wednesday,7,2,2007
2007-02-08,679,368,70,31.0,54.0,10.0,thursday,8,2,2007
2007-02-09,737,368,95,54.0,76.0,6.0,friday,9,2,2007
2007-02-10,601,326,65,30.0,42.0,3.0,saturday,10,2,2007
2007-02-11,668,341,82,56.0,76.0,1.0,sunday,11,2,2007
2007-02-12,790,411,100,52.0,82.0,8.0,monday,12,2,2007
2007-02-13,702,397,60,27.0,45.0,4.0,tuesday,13,2,2007
2007-02-14,790,409,104,53.0,65.0,5.0,wednesday,14,2,2007
2007-02-15,781,420,74,41.0,61.0,3.0,thursday,15,2,2007
2007-02-16,807,437,90,43.0,73.0,2.0,friday,16,2,2007
2007-02-17,702,358,91,46.0,71.0,5.0,saturday,17,2,2007
2007-02-18,626,327,86,46.0,61.0,5.0,sunday,18,2,2007
2007-02-19,671,366,76,36.0,54.0,3.0,monday,19,2,2007
2007-02-20,757,402,76,53.0,65.0,3.0,tuesday,20,2,2007
2007-02-21,731,393,72,38.0,51.0,3.0,wednesday,21,2,2007
2007-02-22,535,275,68,31.0,40.0,5.0,thursday,22,2,2007
2007-02-23,706,374,79,35.0,59.0,1.0,friday,23,2,2007
2007-02-24,578,306,62,30.0,49.0,7.0,saturday,24,2,2007
2007-02-25,521,283,53,30.0,52.0,4.0,sunday,25,2,2007
2007-02-26,612,326,66,25.0,50.0,5.0,monday,26,2,2007
2007-02-27,608,324,67,35.0,42.0,4.0,tuesday,27,2,2007
2007-02-28,638,340,67,37.0,60.0,2.0,wednesday,28,2,2007
2007-03-01,859,459,106,48.0,57.0,4.0,thursday,1,3,2007
2007-03-02,698,379,80,37.0,60.0,5.0,friday,2,3,2007
2007-03-03,747,384,93,44.0,65.0,3.0,saturday,3,3,2007
2007-03-04,701,359,98,52.0,77.0,1.0,sunday,4,3,2007
2007-03-05,697,389,75,37.0,50.0,3.0,monday,5,3,2007
2007-03-06,716,376,79,44.0,59.0,1.0,tuesday,6,3,2007
2007-03-07,713,396,70,38.0,51.0,2.0,wednesday,7,3,2007
2007-03-08,659,370,64,27.0,43.0,1.0,thursday,8,3,2007
2007-03-09,644,360,65,33.0,55.0,1.0,friday,9,3,2007
2007-03-10,742,382,95,49.0,68.0,9.0,saturday,10,3,2007
2007-03-11,626,331,78,42.0,60.0,2.0,sunday,11,3,2007
2007-03-12,740,397,86,49.0,67.0,0.0,monday,12,3,2007
2007-03-13,707,392,72,35.0,53.0,4.0,tuesday,13,3,2007
2007-03-14,688,384,67,30.0,48.0,6.0,wednesday,14,3,2007
2007-03-15,777,422,77,42.0,56.0,4.0,thursday,15,3,2007
2007-03-16,705,390,69,36.0,56.0,5.0,friday,16,3,2007
2007-03-17,703,358,82,56.0,65.0,3.0,saturday,17,3,2007
2007-03-18,668,338,94,48.0,63.0,2.0,sunday,18,3,2007
2007-03-19,722,370,92,48.0,75.0,3.0,monday,19,3,2007
2007-03-20,664,350,75,41.0,65.0,2.0,tuesday,20,3,2007
2007-03-21,645,351,65,35.0,54.0,0.0,wednesday,21,3,2007
2007-03-22,626,328,64,36.0,57.0,2.0,thursday,22,3,2007
2007-03-23,686,364,87,47.0,61.0,4.0,friday,23,3,2007
2007-03-24,653,342,75,37.0,62.0,6.0,saturday,24,3,2007
2007-03-25,774,392,93,46.0,64.0,4.0,sunday,25,3,2007
2007-03-26,708,372,72,34.0,49.0,8.0,monday,26,3,2007
2007-03-27,711,374,75,41.0,62.0,4.0,tuesday,27,3,2007
2007-03-28,691,376,69,30.0,52.0,3.0,wednesday,28,3,2007
2007-03-29,668,375,74,36.0,61.0,1.0,thursday,29,3,2007
2007-03-30,715,380,87,40.0,58.0,3.0,friday,30,3,2007
2007-03-31,667,367,75,31.0,49.0,3.0,saturday,31,3,2007
2007-04-01,785,404,103,54.0,64.0,2.0,sunday,1,4,2007
2007-04-02,608,322,66,36.0,53.0,2.0,monday,2,4,2007
2007-04-03,715,380,75,42.0,59.0,3.0,tuesday,3,4,2007
2007-04-04,649,354,68,28.0,45.0,2.0,wednesday,4,4,2007
2007-04-05,534,289,51,27.0,43.0,2.0,thursday,5,4,2007
2007-04-06,591,300,67,39.0,57.0,2.0,friday,6,4,2007
2007-04-07,726,379,89,42.0,63.0,6.0,saturday,7,4,2007
2007-04-08,563,288,70,45.0,63.0,4.0,sunday,8,4,2007
2007-04-09,737,396,76,44.0,60.0,3.0,monday,9,4,2007
2007-04-10,711,393,64,29.0,60.0,5.0,tuesday,10,4,2007
2007-04-11,695,371,74,34.0,58.0,2.0,wednesday,11,4,2007
2007-04-12,712,372,84,40.0,57.0,4.0,thursday,12,4,2007
2007-04-13,657,344,67,41.0,59.0,2.0,friday,13,4,2007
2007-04-14,719,356,99,49.0,72.0,7.0,saturday,14,4,2007
2007-04-15,662,342,87,43.0,68.0,5.0,sunday,15,4,2007
2007-04-16,669,361,60,35.0,53.0,2.0,monday,16,4,2007
2007-04-17,624,351,58,24.0,47.0,4.0,tuesday,17,4,2007
2007-04-18,740,393,79,44.0,59.0,1.0,wednesday,18,4,2007
2007-04-19,758,408,85,41.0,57.0,5.0,thursday,19,4,2007
2007-04-20,737,392,80,36.0,49.0,4.0,friday,20,4,2007
2007-04-21,633,335,79,38.0,57.0,7.0,saturday,21,4,2007
2007-04-22,708,353,110,59.0,86.0,5.0,sunday,22,4,2007
2007-04-23,706,367,90,48.0,75.0,6.0,monday,23,4,2007
2007-04-24,753,386,91,42.0,58.0,5.0,tuesday,24,4,2007
2007-04-25,646,332,62,38.0,55.0,4.0,wednesday,25,4,2007
2007-04-26,696,363,79,44.0,68.0,2.0,thursday,26,4,2007
2007-04-27,757,387,103,45.0,66.0,3.0,friday,27,4,2007
2007-04-28,696,351,90,42.0,67.0,2.0,saturday,28,4,2007
2007-04-29,654,329,86,52.0,65.0,2.0,sunday,29,4,2007
2007-04-30,591,311,66,37.0,52.0,3.0,monday,30,4,2007
2007-05-01,672,362,68,37.0,52.0,5.0,tuesday,1,5,2007
2007-05-02,684,365,74,39.0,58.0,4.0,wednesday,2,5,2007
2007-05-03,614,319,56,36.0,56.0,0.0,thursday,3,5,2007
2007-05-04,677,367,79,35.0,64.0,6.0,friday,4,5,2007
2007-05-05,728,387,91,45.0,75.0,4.0,saturday,5,5,2007
2007-05-06,760,403,106,49.0,76.0,2.0,sunday,6,5,2007
2007-05-07,699,384,86,36.0,67.0,6.0,monday,7,5,2007
2007-05-08,743,397,80,40.0,58.0,3.0,tuesday,8,5,2007
2007-05-09,725,371,93,49.0,69.0,1.0,wednesday,9,5,2007
2007-05-10,627,356,61,24.0,48.0,2.0,thursday,10,5,2007
2007-05-11,724,399,77,34.0,63.0,4.0,friday,11,5,2007
2007-05-12,630,332,77,40.0,53.0,2.0,saturday,12,5,2007
2007-05-13,607,311,74,37.0,54.0,4.0,sunday,13,5,2007
2007-05-14,625,338,62,36.0,62.0,3.0,monday,14,5,2007
2007-05-15,685,367,78,31.0,55.0,3.0,tuesday,15,5,2007
2007-05-16,709,366,72,36.0,51.0,1.0,wednesday,16,5,2007
2007-05-17,617,331,68,34.0,50.0,3.0,thursday,17,5,2007
2007-05-18,722,380,86,41.0,59.0,6.0,friday,18,5,2007
2007-05-19,669,337,84,42.0,57.0,4.0,saturday,19,5,2007
2007-05-20,644,361,80,33.0,53.0,5.0,sunday,20,5,2007
2007-05-21,658,362,61,30.0,51.0,3.0,monday,21,5,2007
2007-05-22,756,394,91,52.0,64.0,6.0,tuesday,22,5,2007
2007-05-23,574,295,60,38.0,47.0,1.0,wednesday,23,5,2007
2007-05-24,609,334,63,29.0,51.0,6.0,thursday,24,5,2007
2007-05-25,699,381,80,35.0,69.0,6.0,friday,25,5,2007
2007-05-26,683,365,94,41.0,68.0,4.0,saturday,26,5,2007
2007-05-27,627,324,83,40.0,59.0,1.0,sunday,27,5,2007
2007-05-28,629,331,77,37.0,54.0,2.0,monday,28,5,2007
2007-05-29,696,393,69,25.0,41.0,2.0,tuesday,29,5,2007
2007-05-30,640,352,61,33.0,48.0,0.0,wednesday,30,5,2007
2007-05-31,613,329,70,36.0,46.0,1.0,thursday,31,5,2007
2007-06-01,775,417,83,45.0,62.0,1.0,friday,1,6,2007
2007-06-02,590,320,76,26.0,49.0,6.0,saturday,2,6,2007
2007-06-03,594,318,74,32.0,49.0,5.0,sunday,3,6,2007
2007-06-04,627,332,74,34.0,51.0,1.0,monday,4,6,2007
2007-06-05,682,362,72,42.0,65.0,2.0,tuesday,5,6,2007
2007-06-06,643,339,65,35.0,54.0,3.0,wednesday,6,6,2007
2007-06-07,600,312,63,38.0,51.0,2.0,thursday,7,6,2007
2007-06-08,690,367,94,35.0,52.0,6.0,friday,8,6,2007
2007-06-09,628,333,86,33.0,55.0,6.0,saturday,9,6,2007
2007-06-10,668,336,86,43.0,58.0,3.0,sunday,10,6,2007
2007-06-11,700,393,73,30.0,50.0,5.0,monday,11,6,2007
2007-06-12,876,450,102,57.0,78.0,3.0,tuesday,12,6,2007
2007-06-13,682,349,80,53.0,62.0,2.0,wednesday,13,6,2007
2007-06-14,650,342,77,34.0,55.0,5.0,thursday,14,6,2007
2007-06-15,898,452,109,61.0,77.0,6.0,friday,15,6,2007
2007-06-16,722,366,94,42.0,68.0,5.0,saturday,16,6,2007
2007-06-17,618,321,85,43.0,58.0,7.0,sunday,17,6,2007
2007-06-18,612,318,65,34.0,48.0,3.0,monday,18,6,2007
2007-06-19,637,352,57,28.0,52.0,3.0,tuesday,19,6,2007
2007-06-20,670,371,68,26.0,51.0,4.0,wednesday,20,6,2007
2007-06-21,621,341,67,23.0,44.0,3.0,thursday,21,6,2007
2007-06-22,720,392,71,34.0,55.0,4.0,friday,22,6,2007
2007-06-23,786,406,94,46.0,77.0,5.0,saturday,23,6,2007
2007-06-24,713,378,79,37.0,60.0,2.0,sunday,24,6,2007
2007-06-25,683,331,91,49.0,74.0,2.0,monday,25,6,2007
2007-06-26,621,322,69,36.0,54.0,5.0,tuesday,26,6,2007
2007-06-27,641,324,69,40.0,50.0,3.0,wednesday,27,6,2007
2007-06-28,684,360,80,34.0,54.0,6.0,thursday,28,6,2007
2007-06-29,670,360,66,31.0,60.0,5.0,friday,29,6,2007
2007-06-30,729,372,89,49.0,70.0,4.0,saturday,30,6,2007
2007-07-01,675,348,79,47.0,69.0,6.0,sunday,1,7,2007
2007-07-02,641,361,65,33.0,59.0,4.0,monday,2,7,2007
2007-07-03,665,365,69,33.0,48.0,4.0,tuesday,3,7,2007
2007-07-04,674,357,76,38.0,46.0,2.0,wednesday,4,7,2007
2007-07-05,635,334,77,29.0,43.0,2.0,thursday,5,7,2007
2007-07-06,687,355,76,41.0,57.0,2.0,friday,6,7,2007
2007-07-07,681,356,75,36.0,53.0,7.0,saturday,7,7,2007
2007-07-08,715,381,85,43.0,57.0,5.0,sunday,8,7,2007
2007-07-09,677,372,68,32.0,57.0,8.0,monday,9,7,2007
2007-07-10,699,387,68,31.0,56.0,3.0,tuesday,10,7,2007
2007-07-11,736,392,78,37.0,70.0,11.0,wednesday,11,7,2007
2007-07-12,708,385,85,39.0,56.0,2.0,thursday,12,7,2007
2007-07-13,743,380,99,50.0,69.0,5.0,friday,13,7,2007
2007-07-14,778,398,104,45.0,80.0,7.0,saturday,14,7,2007
2007-07-15,747,377,86,48.0,68.0,3.0,sunday,15,7,2007
2007-07-16,703,372,89,36.0,67.0,7.0,monday,16,7,2007
2007-07-17,779,420,86,38.0,65.0,6.0,tuesday,17,7,2007
2007-07-18,698,371,90,35.0,67.0,9.0,wednesday,18,7,2007
2007-07-19,776,407,83,39.0,59.0,6.0,thursday,19,7,2007
2007-07-20,820,416,104,51.0,71.0,6.0,friday,20,7,2007
2007-07-21,759,378,92,48.0,75.0,7.0,saturday,21,7,2007
2007-07-22,581,283,81,39.0,52.0,3.0,sunday,22,7,2007
2007-07-23,655,345,83,27.0,53.0,6.0,monday,23,7,2007
2007-07-24,728,387,69,30.0,54.0,4.0,tuesday,24,7,2007
2007-07-25,770,406,86,36.0,56.0,3.0,wednesday,25,7,2007
2007-07-26,779,406,87,45.0,66.0,2.0,thursday,26,7,2007
2007-07-27,764,400,84,35.0,57.0,3.0,friday,27,7,2007
2007-07-28,762,384,94,49.0,70.0,5.0,saturday,28,7,2007
2007-07-29,734,367,92,45.0,55.0,4.0,sunday,29,7,2007
2007-07-30,607,332,62,21.0,36.0,0.0,monday,30,7,2007
2007-07-31,619,338,58,27.0,41.0,1.0,tuesday,31,7,2007
2007-08-01,691,399,67,29.0,41.0,2.0,wednesday,1,8,2007
2007-08-02,651,357,62,32.0,50.0,6.0,thursday,2,8,2007
2007-08-03,713,369,94,44.0,55.0,3.0,friday,3,8,2007
2007-08-04,661,345,79,39.0,69.0,5.0,saturday,4,8,2007
2007-08-05,622,299,92,48.0,57.0,3.0,sunday,5,8,2007
2007-08-06,610,329,85,31.0,52.0,6.0,monday,6,8,2007
2007-08-07,591,329,54,20.0,43.0,5.0,tuesday,7,8,2007
2007-08-08,621,329,59,33.0,46.0,2.0,wednesday,8,8,2007
2007-08-09,701,379,69,34.0,52.0,7.0,thursday,9,8,2007
2007-08-10,737,382,82,43.0,66.0,5.0,friday,10,8,2007
2007-08-11,766,396,85,38.0,54.0,5.0,saturday,11,8,2007
2007-08-12,731,378,83,42.0,54.0,3.0,sunday,12,8,2007
2007-08-13,748,395,89,49.0,62.0,6.0,monday,13,8,2007
2007-08-14,687,383,60,26.0,42.0,2.0,tuesday,14,8,2007
2007-08-15,706,377,71,34.0,54.0,5.0,wednesday,15,8,2007
2007-08-16,595,334,56,25.0,48.0,3.0,thursday,16,8,2007
2007-08-17,763,399,74,38.0,53.0,2.0,friday,17,8,2007
2007-08-18,675,347,72,42.0,63.0,1.0,saturday,18,8,2007
2007-08-19,709,365,87,43.0,60.0,5.0,sunday,19,8,2007
2007-08-20,720,400,73,31.0,65.0,1.0,monday,20,8,2007
2007-08-21,766,413,72,39.0,56.0,2.0,tuesday,21,8,2007
2007-08-22,732,385,82,38.0,63.0,4.0,wednesday,22,8,2007
2007-08-23,689,378,75,28.0,58.0,3.0,thursday,23,8,2007
2007-08-24,675,362,66,22.0,51.0,5.0,friday,24,8,2007
2007-08-25,801,399,93,54.0,74.0,5.0,saturday,25,8,2007
2007-08-26,657,335,81,42.0,61.0,2.0,sunday,26,8,2007
2007-08-27,735,389,70,41.0,54.0,1.0,monday,27,8,2007
2007-08-28,754,390,86,45.0,62.0,2.0,tuesday,28,8,2007
2007-08-29,774,417,82,39.0,69.0,3.0,wednesday,29,8,2007
2007-08-30,657,355,56,33.0,55.0,4.0,thursday,30,8,2007
2007-08-31,685,361,81,43.0,59.0,5.0,friday,31,8,2007
2007-09-01,733,381,85,48.0,60.0,2.0,saturday,1,9,2007
2007-09-02,637,310,83,48.0,67.0,2.0,sunday,2,9,2007
2007-09-03,597,307,72,37.0,51.0,1.0,monday,3,9,2007
2007-09-04,717,377,68,39.0,52.0,1.0,tuesday,4,9,2007
2007-09-05,742,397,80,49.0,68.0,0.0,wednesday,5,9,2007
2007-09-06,755,414,74,30.0,49.0,1.0,thursday,6,9,2007
2007-09-07,789,430,82,32.0,54.0,6.0,friday,7,9,2007
2007-09-08,775,389,100,49.0,72.0,3.0,saturday,8,9,2007
2007-09-09,844,430,99,58.0,83.0,3.0,sunday,9,9,2007
2007-09-10,686,361,71,41.0,52.0,1.0,monday,10,9,2007
2007-09-11,721,375,84,43.0,66.0,4.0,tuesday,11,9,2007
2007-09-12,721,376,91,43.0,67.0,6.0,wednesday,12,9,2007
